company_id,country,industry,date,esg_rating
IID000000002150894,Spain,Utilities,Sep-16,AA
IID000000002150894,Spain,Utilities,Oct-17,AAA
IID000000002150894,Spain,Utilities,Oct-18,AAA
IID000000002150894,Spain,Utilities,Nov-19,AAA
IID000000002150938,Sweden,Commercial Services & Supplies,Mar-15,B
IID000000002150938,Sweden,Commercial Services & Supplies,Mar-16,B
IID000000002150938,Sweden,Commercial Services & Supplies,Feb-17,B
IID000000002150938,Sweden,Commercial Services & Supplies,Mar-18,BB
IID000000002150938,Sweden,Commercial Services & Supplies,Jul-19,BB
IID000000002151050,Switzerland,Specialty Chemicals,Feb-16,BB
IID000000002151050,Switzerland,Specialty Chemicals,Feb-17,BB
IID000000002151050,Switzerland,Specialty Chemicals,Feb-18,BB
IID000000002151050,Switzerland,Specialty Chemicals,Feb-19,BB
IID000000002151050,Switzerland,Specialty Chemicals,Feb-20,BB
IID000000002151160,Italy,Utilities,Nov-15,A
IID000000002151160,Italy,Utilities,Aug-16,AA
IID000000002151160,Italy,Utilities,Jul-17,AA
IID000000002151160,Italy,Utilities,Aug-18,AA
IID000000002151160,Italy,Utilities,Nov-19,AAA
IID000000002151173,Sweden,Diversified Financials,Feb-15,A
IID000000002151173,Sweden,Diversified Financials,Feb-16,BBB
IID000000002151173,Sweden,Diversified Financials,Feb-17,BBB
IID000000002151173,Sweden,Diversified Financials,Feb-18,A
IID000000002151173,Sweden,Diversified Financials,Jul-19,A
IID000000002151502,Hungary,Pharmaceuticals,Sep-15,BB
IID000000002151502,Hungary,Pharmaceuticals,Aug-16,BB
IID000000002151502,Hungary,Pharmaceuticals,Sep-17,BB
IID000000002151502,Hungary,Pharmaceuticals,Sep-18,BB
IID000000002151502,Hungary,Pharmaceuticals,Jul-19,BB
IID000000002152061,United Kingdom,Specialty Chemicals,Mar-15,AAA
IID000000002152061,United Kingdom,Specialty Chemicals,Feb-16,AAA
IID000000002152061,United Kingdom,Specialty Chemicals,Mar-17,AAA
IID000000002152061,United Kingdom,Specialty Chemicals,May-18,AAA
IID000000002152061,United Kingdom,Specialty Chemicals,Oct-19,AAA
IID000000002152063,Italy,Auto Components,Apr-18,A
IID000000002152063,Italy,Auto Components,Sep-19,A
IID000000002152393,United Kingdom,Software & Services,May-16,BBB
IID000000002152393,United Kingdom,Software & Services,Mar-17,BBB
IID000000002152393,United Kingdom,Software & Services,May-17,BBB
IID000000002152393,United Kingdom,Software & Services,May-18,BBB
IID000000002152393,United Kingdom,Software & Services,Sep-19,A
IID000000002152916,Denmark,Specialty Chemicals,Mar-15,AAA
IID000000002152916,Denmark,Specialty Chemicals,Feb-16,AAA
IID000000002152916,Denmark,Specialty Chemicals,Feb-17,AAA
IID000000002152916,Denmark,Specialty Chemicals,Jun-18,AAA
IID000000002152916,Denmark,Specialty Chemicals,Jun-19,AAA
IID000000002153232,Germany,Automobiles,Oct-15,CCC
IID000000002153232,Germany,Automobiles,Jul-16,CCC
IID000000002153232,Germany,Automobiles,Jul-17,CCC
IID000000002153232,Germany,Automobiles,Aug-18,CCC
IID000000002153232,Germany,Automobiles,Sep-19,CCC
IID000000002153816,Switzerland,Professional Services,Aug-16,AA
IID000000002153816,Switzerland,Professional Services,Mar-17,AA
IID000000002153816,Switzerland,Professional Services,Oct-17,AA
IID000000002153816,Switzerland,Professional Services,Oct-18,AA
IID000000002153816,Switzerland,Professional Services,Nov-19,AA
IID000000002153893,Norway,Media & Entertainment,Apr-15,A
IID000000002153893,Norway,Media & Entertainment,Feb-16,A
IID000000002153893,Norway,Media & Entertainment,Mar-17,A
IID000000002153893,Norway,Media & Entertainment,Mar-18,AA
IID000000002153893,Norway,Media & Entertainment,Sep-19,AA
IID000000002153910,Norway,Telecommunication Services,Feb-16,AAA
IID000000002153910,Norway,Telecommunication Services,Feb-17,AAA
IID000000002153910,Norway,Telecommunication Services,Feb-18,AAA
IID000000002153910,Norway,Telecommunication Services,Feb-19,AAA
IID000000002153910,Norway,Telecommunication Services,Feb-20,AAA
IID000000002153923,United Kingdom,Retail - Food & Staples,Sep-15,A
IID000000002153923,United Kingdom,Retail - Food & Staples,Sep-16,AA
IID000000002153923,United Kingdom,Retail - Food & Staples,Aug-17,AA
IID000000002153923,United Kingdom,Retail - Food & Staples,Jun-18,A
IID000000002153923,United Kingdom,Retail - Food & Staples,Sep-19,AA
IID000000002153954,Switzerland,"Electronic Equipment, Instruments & Components",Apr-16,AA
IID000000002153954,Switzerland,"Electronic Equipment, Instruments & Components",Apr-17,AA
IID000000002153954,Switzerland,"Electronic Equipment, Instruments & Components",May-18,AA
IID000000002153954,Switzerland,"Electronic Equipment, Instruments & Components",Mar-19,AA
IID000000002153954,Switzerland,"Electronic Equipment, Instruments & Components",Feb-20,A
IID000000002155484,Spain,Construction & Engineering,Apr-15,BB
IID000000002155484,Spain,Construction & Engineering,Apr-16,BB
IID000000002155484,Spain,Construction & Engineering,Jul-17,BBB
IID000000002155484,Spain,Construction & Engineering,Aug-18,A
IID000000002155484,Spain,Construction & Engineering,Nov-19,A
IID000000002155810,Netherlands,Semiconductors & Semiconductor Equipment,Jan-16,AAA
IID000000002155810,Netherlands,Semiconductors & Semiconductor Equipment,Jan-17,AAA
IID000000002155810,Netherlands,Semiconductors & Semiconductor Equipment,Jan-18,AA
IID000000002155810,Netherlands,Semiconductors & Semiconductor Equipment,Mar-19,AAA
IID000000002155810,Netherlands,Semiconductors & Semiconductor Equipment,Feb-20,AAA
IID000000002156536,Netherlands,Specialty Chemicals,Mar-15,AAA
IID000000002156536,Netherlands,Specialty Chemicals,Mar-16,AAA
IID000000002156536,Netherlands,Specialty Chemicals,May-17,AAA
IID000000002156536,Netherlands,Specialty Chemicals,May-18,AAA
IID000000002156536,Netherlands,Specialty Chemicals,May-19,AAA
IID000000002156720,Sweden,Industrial Machinery,Jan-15,AA
IID000000002156720,Sweden,Industrial Machinery,Jan-16,AA
IID000000002156720,Sweden,Industrial Machinery,Feb-17,AA
IID000000002156720,Sweden,Industrial Machinery,Mar-18,AA
IID000000002156720,Sweden,Industrial Machinery,Aug-19,AA
IID000000002157430,Austria,Industrial Machinery,Feb-17,BBB
IID000000002157430,Austria,Industrial Machinery,Apr-17,A
IID000000002157430,Austria,Industrial Machinery,Mar-18,A
IID000000002157430,Austria,Industrial Machinery,Mar-19,AA
IID000000002157430,Austria,Industrial Machinery,Feb-20,AA
IID000000002157540,United Kingdom,Metals and Mining - Non-Precious Metals,Nov-15,A
IID000000002157540,United Kingdom,Metals and Mining - Non-Precious Metals,Dec-16,A
IID000000002157540,United Kingdom,Metals and Mining - Non-Precious Metals,Dec-17,A
IID000000002157540,United Kingdom,Metals and Mining - Non-Precious Metals,Dec-18,A
IID000000002157540,United Kingdom,Metals and Mining - Non-Precious Metals,Dec-19,A
IID000000002157753,Luxembourg,Steel,Nov-15,B
IID000000002157753,Luxembourg,Steel,Nov-16,B
IID000000002157753,Luxembourg,Steel,Nov-17,B
IID000000002157753,Luxembourg,Steel,Nov-18,B
IID000000002157753,Luxembourg,Steel,Dec-19,BB
IID000000002158011,United Kingdom,Trading Companies & Distributors,May-15,A
IID000000002158011,United Kingdom,Trading Companies & Distributors,Jun-16,A
IID000000002158011,United Kingdom,Trading Companies & Distributors,Jun-17,A
IID000000002158011,United Kingdom,Trading Companies & Distributors,Jun-18,A
IID000000002158011,United Kingdom,Trading Companies & Distributors,Oct-19,A
IID000000002158166,United Kingdom,Pharmaceuticals,Sep-15,AA
IID000000002158166,United Kingdom,Pharmaceuticals,Sep-16,AA
IID000000002158166,United Kingdom,Pharmaceuticals,Sep-17,AA
IID000000002158166,United Kingdom,Pharmaceuticals,Oct-18,AA
IID000000002158166,United Kingdom,Pharmaceuticals,Nov-19,AA
IID000000002158257,Sweden,Industrial Machinery,Jan-16,AA
IID000000002158257,Sweden,Industrial Machinery,Feb-17,AA
IID000000002158257,Sweden,Industrial Machinery,Sep-17,AA
IID000000002158257,Sweden,Industrial Machinery,Mar-18,AA
IID000000002158257,Sweden,Industrial Machinery,Apr-19,AA
IID000000002158274,France,Software & Services,May-15,AA
IID000000002158274,France,Software & Services,May-16,AA
IID000000002158274,France,Software & Services,May-17,AAA
IID000000002158274,France,Software & Services,May-18,AAA
IID000000002158274,France,Software & Services,Aug-19,AAA
IID000000002158501,United Kingdom,Software & Services,May-15,BBB
IID000000002158501,United Kingdom,Software & Services,Jul-16,BBB
IID000000002158501,United Kingdom,Software & Services,Jul-17,A
IID000000002158501,United Kingdom,Software & Services,Jul-18,A
IID000000002158501,United Kingdom,Software & Services,Sep-19,BBB
IID000000002158653,Germany,Diversified Chemicals,Jun-15,AA
IID000000002158653,Germany,Diversified Chemicals,Jun-16,AA
IID000000002158653,Germany,Diversified Chemicals,Aug-17,AA
IID000000002158653,Germany,Diversified Chemicals,Aug-18,AA
IID000000002158653,Germany,Diversified Chemicals,Aug-19,AA
IID000000002159897,France,Media & Entertainment,Oct-15,BBB
IID000000002159897,France,Media & Entertainment,Sep-16,BBB
IID000000002159897,France,Media & Entertainment,Sep-17,BB
IID000000002159897,France,Media & Entertainment,Sep-18,B
IID000000002159897,France,Media & Entertainment,Dec-19,B
IID000000002160167,United Kingdom,Tobacco,Dec-15,BBB
